;;NE;Start;End;X1 Average User Number ;X2 L.DLPwr.Avg;Y L.UL.Interference.Avg;X3 RA Success Rate;X4 RRC Setup Success Rate (Service);X5 TA Mean
;;44_KOS0011A_301L18_O_SKWIERZYNKA;09.05.2023 01:00;09.05.2023 02:00;18,9247;39,2;-118;97,697;100;1,3528
;;44_KOS0011A_301L18_O_SKWIERZYNKA;09.05.2023 02:00;09.05.2023 03:00;21,3261;39;-116;96,8522;100;1,3092
;;44_KOS0011A_301L18_O_SKWIERZYNKA;09.05.2023 03:00;09.05.2023 04:00;24,8917;38,7;-116;95,5543;100;1,2861
;;44_KOS0011A_301L18_O_SKWIERZYNKA;09.05.2023 04:00;09.05.2023 05:00;24,4906;38,9;-115;98,364;100;1,2911
;;44_KOS0011A_301L18_O_SKWIERZYNKA;09.05.2023 05:00;09.05.2023 06:00;24,5847;39,3;-116;96,9852;100;1,2873
;;44_KOS0011A_301L18_O_SKWIERZYNKA;09.05.2023 06:00;09.05.2023 07:00;24,4689;40,1;-116;97,8903;100;1,3013
;;44_KOS0011A_301L18_O_SKWIERZYNKA;09.05.2023 07:00;09.05.2023 08:00;15,3672;42,9;-117;95,4075;100;1,4663
;;44_KOS0011A_301L18_O_SKWIERZYNKA;09.05.2023 08:00;09.05.2023 09:00;13,2914;44,1;-116;89,458;100;1,3839
;;44_KOS0011A_301L18_O_SKWIERZYNKA;09.05.2023 09:00;09.05.2023 10:00;11,6117;45,4;-117;91,6815;100;1,2332
;;44_KOS0011A_301L18_O_SKWIERZYNKA;09.05.2023 10:00;09.05.2023 11:00;13,3467;41,5;-117;91,1525;100;1,2859
;;44_KOS0011A_301L18_O_SKWIERZYNKA;09.05.2023 11:00;09.05.2023 12:00;11,3428;39,5;-117;86,2949;99,8361;1,2736
;;44_KOS0011A_301L18_O_SKWIERZYNKA;09.05.2023 12:00;09.05.2023 13:00;11,5849;39,3;-116;84,462;99,9188;1,2135
;;44_KOS0011A_301L18_O_SKWIERZYNKA;09.05.2023 13:00;09.05.2023 14:00;14,5782;39,9;-116;92,0648;100;1,1673
;;44_KOS0011A_301L18_O_SKWIERZYNKA;09.05.2023 14:00;09.05.2023 15:00;15,1967;40,3;-116;92,2337;100;1,2276
;;44_KOS0011A_301L18_O_SKWIERZYNKA;09.05.2023 15:00;09.05.2023 16:00;16,3571;40,7;-116;88,6738;100;1,2033
;;44_KOS0011A_301L18_O_SKWIERZYNKA;09.05.2023 16:00;09.05.2023 17:00;17,8138;41,7;-116;84,7777;100;1,2231
;;44_KOS0011A_301L18_O_SKWIERZYNKA;09.05.2023 17:00;09.05.2023 18:00;17,9306;43,7;-116;88,8709;100;1,1903
;;44_KOS0011A_301L18_O_SKWIERZYNKA;09.05.2023 18:00;09.05.2023 19:00;17,2472;44,3;-116;79,9104;100;1,208
;;44_KOS0011A_301L18_O_SKWIERZYNKA;09.05.2023 19:00;09.05.2023 20:00;18,1494;43,4;-116;89,7601;99,894;1,2011
;;44_KOS0011A_301L18_O_SKWIERZYNKA;09.05.2023 20:00;09.05.2023 21:00;17,0158;43,4;-116;86,9694;100;1,1881
;;44_KOS0011A_301L18_O_SKWIERZYNKA;09.05.2023 21:00;09.05.2023 22:00;17,3025;43,1;-116;81,5642;99,8869;1,3343
;;44_KOS0011A_301L18_O_SKWIERZYNKA;09.05.2023 22:00;09.05.2023 23:00;14,8617;43,8;-116;86,5504;100;1,6515
;;44_KOS0011A_301L18_O_SKWIERZYNKA;09.05.2023 23:00;10.05.2023 00:00;12,1383;41,2;-117;92,0716;100;1,275
;;44_KOS0011A_301L18_O_SKWIERZYNKA;10.05.2023 00:00;10.05.2023 01:00;9,4758;39,8;-116;89,3617;100;1,4
;;44_KOS0011A_301L18_O_SKWIERZYNKA;10.05.2023 01:00;10.05.2023 02:00;12,3683;39,8;-117;94,7124;99,9451;1,4187
;;44_KOS0011A_301L18_O_SKWIERZYNKA;10.05.2023 02:00;10.05.2023 03:00;19,2612;39,1;-117;97,5093;100;1,4309
;;44_KOS0011A_301L18_O_SKWIERZYNKA;10.05.2023 03:00;10.05.2023 04:00;20,6933;38,6;-116;96,3582;100;1,3136
;;44_KOS0011A_301L18_O_SKWIERZYNKA;10.05.2023 04:00;10.05.2023 05:00;20,5894;38,9;-115;96,4039;100;1,3204
;;44_KOS0011A_301L18_O_SKWIERZYNKA;10.05.2023 05:00;10.05.2023 06:00;22,1405;39,5;-116;94,808;100;1,289
;;44_KOS0011A_301L18_O_SKWIERZYNKA;10.05.2023 06:00;10.05.2023 07:00;23,0436;41,5;-115;94,783;100;1,3362
;;44_KOS0011A_301L18_O_SKWIERZYNKA;10.05.2023 07:00;10.05.2023 08:00;19,928;42,1;-116;93,9713;99,9508;1,2883
;;44_KOS0011A_301L18_O_SKWIERZYNKA;10.05.2023 08:00;10.05.2023 09:00;19,3694;40,7;-117;92,2132;99,9465;1,2697
;;44_KOS0011A_301L18_O_SKWIERZYNKA;10.05.2023 09:00;10.05.2023 10:00;16,0019;40,2;-117;90,1113;100;1,2765
;;44_KOS0011A_301L18_O_SKWIERZYNKA;10.05.2023 10:00;10.05.2023 11:00;15,3831;39,9;-117;94,1752;100;1,3364
;;44_KOS0011A_301L18_O_SKWIERZYNKA;10.05.2023 11:00;10.05.2023 12:00;15,3031;40,5;-116;89,5051;100;1,266
;;44_KOS0011A_301L18_O_SKWIERZYNKA;10.05.2023 12:00;10.05.2023 13:00;17,3106;40,3;-117;85,8883;99,8639;1,2291
;;44_KOS0011A_301L18_O_SKWIERZYNKA;10.05.2023 13:00;10.05.2023 14:00;15,2822;40,5;-116;90,6823;100;1,26
;;44_KOS0011A_301L18_O_SKWIERZYNKA;10.05.2023 14:00;10.05.2023 15:00;16,2498;40,5;-116;88,3739;100;1,3419
;;44_KOS0011A_301L18_O_SKWIERZYNKA;10.05.2023 15:00;10.05.2023 16:00;17,6265;40,7;-116;91,8237;100;1,2657
;;44_KOS0011A_301L18_O_SKWIERZYNKA;10.05.2023 16:00;10.05.2023 17:00;17,9972;40,7;-116;88,3498;100;1,23
;;44_KOS0011A_301L18_O_SKWIERZYNKA;10.05.2023 17:00;10.05.2023 18:00;15,7242;41,6;-116;92,9984;100;1,2065
;;44_KOS0011A_301L18_O_SKWIERZYNKA;10.05.2023 18:00;10.05.2023 19:00;20,5051;41,9;-116;83,7331;100;1,2336
;;44_KOS0011A_301L18_O_SKWIERZYNKA;10.05.2023 19:00;10.05.2023 20:00;18,5419;41;-116;81,8112;100;1,2532
;;44_KOS0011A_301L18_O_SKWIERZYNKA;10.05.2023 20:00;10.05.2023 21:00;16,4117;43,6;-116;83,1553;100;1,2141
;;44_KOS0011A_301L18_O_SKWIERZYNKA;10.05.2023 21:00;10.05.2023 22:00;17,1944;44,4;-116;76,2924;100;1,2915
;;44_KOS0011A_301L18_O_SKWIERZYNKA;10.05.2023 22:00;10.05.2023 23:00;15,0666;44,3;-116;86,7214;100;1,3552
;;44_KOS0011A_301L18_O_SKWIERZYNKA;10.05.2023 23:00;11.05.2023 00:00;15,5574;41,2;-117;93,6904;100;1,1874
;;44_KOS0011A_301L18_O_SKWIERZYNKA;11.05.2023 00:00;11.05.2023 01:00;11,9486;40;-117;91,0638;100;1,1799
;;44_KOS0011A_301L18_O_SKWIERZYNKA;11.05.2023 01:00;11.05.2023 02:00;15,6888;40,7;-117;92,6968;100;1,1405
;;44_KOS0011A_301L18_O_SKWIERZYNKA;11.05.2023 02:00;11.05.2023 03:00;16,3568;40,2;-117;94,7468;100;1,0905
;;44_KOS0011A_301L18_O_SKWIERZYNKA;11.05.2023 03:00;11.05.2023 04:00;20,9133;39,7;-116;96,6995;100;1,1915
;;44_KOS0011A_301L18_O_SKWIERZYNKA;11.05.2023 04:00;11.05.2023 05:00;21,9194;39,8;-115;95,5915;100;1,1857
;;44_KOS0011A_301L18_O_SKWIERZYNKA;11.05.2023 05:00;11.05.2023 06:00;22,3106;40,1;-115;95,6629;100;1,232
;;44_KOS0011A_301L18_O_SKWIERZYNKA;11.05.2023 06:00;11.05.2023 07:00;15,7655;39,7;-116;97,8117;100;1,4407
;;44_KOS0011A_301L18_O_SKWIERZYNKA;11.05.2023 07:00;11.05.2023 08:00;16,6311;40,2;-116;85,0205;100;1,3021
;;44_KOS0011A_301L18_O_SKWIERZYNKA;11.05.2023 08:00;11.05.2023 09:00;14,7201;40,3;-116;91,8351;100;1,3278
;;44_KOS0011A_301L18_O_SKWIERZYNKA;11.05.2023 09:00;11.05.2023 10:00;17,8361;39,9;-116;90,8375;99,937;1,2021
;;44_KOS0011A_301L18_O_SKWIERZYNKA;11.05.2023 10:00;11.05.2023 11:00;16,5119;40,1;-116;90,5054;100;1,2266
;;44_KOS0011A_301L18_O_SKWIERZYNKA;11.05.2023 11:00;11.05.2023 12:00;15,3894;39,7;-116;90,0288;100;1,2818
;;44_KOS0011A_301L18_O_SKWIERZYNKA;11.05.2023 12:00;11.05.2023 13:00;16,5281;40,4;-117;91,2884;100;1,2939
;;44_KOS0011A_301L18_O_SKWIERZYNKA;11.05.2023 13:00;11.05.2023 14:00;16,7497;40,3;-116;92,094;100;1,2359
;;44_KOS0011A_301L18_O_SKWIERZYNKA;11.05.2023 14:00;11.05.2023 15:00;19,8644;40,5;-116;90,2251;99,9374;1,2524
;;44_KOS0011A_301L18_O_SKWIERZYNKA;11.05.2023 15:00;11.05.2023 16:00;23,0289;41;-115;94,1054;100;1,1627
;;44_KOS0011A_301L18_O_SKWIERZYNKA;11.05.2023 16:00;11.05.2023 17:00;18,6905;41,6;-116;90,8598;100;1,232
;;44_KOS0011A_301L18_O_SKWIERZYNKA;11.05.2023 17:00;11.05.2023 18:00;14,5028;41,4;-116;87,9221;100;1,2367
;;44_KOS0011A_301L18_O_SKWIERZYNKA;11.05.2023 18:00;11.05.2023 19:00;15,4411;41,9;-116;89,1112;100;1,2325
;;44_KOS0011A_301L18_O_SKWIERZYNKA;11.05.2023 19:00;11.05.2023 20:00;14,6989;41,1;-116;87,934;100;1,2739
;;44_KOS0011A_301L18_O_SKWIERZYNKA;11.05.2023 20:00;11.05.2023 21:00;15,8464;41,4;-115;90,8046;100;1,2502
;;44_KOS0011A_301L18_O_SKWIERZYNKA;11.05.2023 21:00;11.05.2023 22:00;15,2583;43,3;-116;82,4289;100;1,2615
;;44_KOS0011A_301L18_O_SKWIERZYNKA;11.05.2023 22:00;11.05.2023 23:00;15,9322;44,4;-117;96,0241;100;1,2022
;;44_KOS0011A_301L18_O_SKWIERZYNKA;11.05.2023 23:00;12.05.2023 00:00;13,7686;41,8;-116;89,4701;100;1,178
;;44_KOS0011A_301L18_O_SKWIERZYNKA;12.05.2023 00:00;12.05.2023 01:00;13,8583;40,8;-117;55,8438;100;1,058
;;44_KOS0011A_301L18_O_SKWIERZYNKA;12.05.2023 01:00;12.05.2023 02:00;18,9803;39,4;-117;96,4348;100;1,0934
;;44_KOS0011A_301L18_O_SKWIERZYNKA;12.05.2023 02:00;12.05.2023 03:00;19,4278;39,4;-116;94,6281;100;1,1331
;;44_KOS0011A_301L18_O_SKWIERZYNKA;12.05.2023 03:00;12.05.2023 04:00;19,2894;39,3;-115;96,0721;100;1,1714
;;44_KOS0011A_301L18_O_SKWIERZYNKA;12.05.2023 04:00;12.05.2023 05:00;18,2597;39,4;-116;86,8106;100;1,1408
;;44_KOS0011A_301L18_O_SKWIERZYNKA;12.05.2023 05:00;12.05.2023 06:00;16,8458;40,1;-116;92,2773;100;1,136
;;44_KOS0011A_301L18_O_SKWIERZYNKA;12.05.2023 06:00;12.05.2023 07:00;18,4306;40;-115;92,0631;100;1,2049
;;44_KOS0011A_301L18_O_SKWIERZYNKA;12.05.2023 07:00;12.05.2023 08:00;16,756;40,5;-116;88,7339;100;1,2469
;;44_KOS0011A_301L18_O_SKWIERZYNKA;12.05.2023 08:00;12.05.2023 09:00;15,0439;40,5;-116;91,1328;100;1,2317
;;44_KOS0011A_301L18_O_SKWIERZYNKA;12.05.2023 09:00;12.05.2023 10:00;15,0856;39,7;-116;87,0008;100;1,2074
;;44_KOS0011A_301L18_O_SKWIERZYNKA;12.05.2023 10:00;12.05.2023 11:00;16,2378;40,7;-116;92,4394;100;1,2539
;;44_KOS0011A_301L18_O_SKWIERZYNKA;12.05.2023 11:00;12.05.2023 12:00;14,2497;40,2;-115;87,0768;99,9094;1,2673
;;44_KOS0011A_301L18_O_SKWIERZYNKA;12.05.2023 12:00;12.05.2023 13:00;15,0522;39,9;-116;87,3874;99,9157;1,285
;;44_KOS0011A_301L18_O_SKWIERZYNKA;12.05.2023 13:00;12.05.2023 14:00;15,3601;39,8;-116;91,6934;100;1,2859
;;44_KOS0011A_301L18_O_SKWIERZYNKA;12.05.2023 14:00;12.05.2023 15:00;18,4642;40,2;-116;90,0718;100;1,3046
;;44_KOS0011A_301L18_O_SKWIERZYNKA;12.05.2023 15:00;12.05.2023 16:00;22,9394;42,1;-115;93,0073;100;1,2479
;;44_KOS0011A_301L18_O_SKWIERZYNKA;12.05.2023 16:00;12.05.2023 17:00;20,2486;42,3;-115;90,6125;99,9466;1,2548
;;44_KOS0011A_301L18_O_SKWIERZYNKA;12.05.2023 17:00;12.05.2023 18:00;18,8786;43,8;-115;88,4302;100;1,1433
;;44_KOS0011A_301L18_O_SKWIERZYNKA;12.05.2023 18:00;12.05.2023 19:00;21,6422;43,4;-114;90,3261;100;1,2004
;;44_KOS0011A_301L18_O_SKWIERZYNKA;12.05.2023 19:00;12.05.2023 20:00;21,1622;42,5;-116;88,3728;100;1,2671
;;44_KOS0011A_301L18_O_SKWIERZYNKA;12.05.2023 20:00;12.05.2023 21:00;14,9597;44,3;-115;88,3171;100;1,2708
;;44_KOS0011A_301L18_O_SKWIERZYNKA;12.05.2023 21:00;12.05.2023 22:00;18,1737;42,9;-116;83,4665;100;1,207
;;44_KOS0011A_301L18_O_SKWIERZYNKA;12.05.2023 22:00;12.05.2023 23:00;14,8417;45,5;-115;80,7191;100;1,2335
;;44_KOS0011A_301L18_O_SKWIERZYNKA;12.05.2023 23:00;13.05.2023 00:00;12,5643;42,3;-117;83,4561;100;1,1976
;;44_KOS0011A_301L18_O_SKWIERZYNKA;13.05.2023 00:00;13.05.2023 01:00;11,8514;39,9;-117;88,8008;100;1,3603
;;44_KOS0011A_301L18_O_SKWIERZYNKA;13.05.2023 01:00;13.05.2023 02:00;8,2501;43,7;-116;90,0545;100;1,4476
;;44_KOS0011A_301L18_O_SKWIERZYNKA;13.05.2023 02:00;13.05.2023 03:00;12,3258;42,5;-115;89,8661;100;1,3275
;;44_KOS0011A_301L18_O_SKWIERZYNKA;13.05.2023 03:00;13.05.2023 04:00;22,7581;39,6;-115;93,0539;100;1,2332
;;44_KOS0011A_301L18_O_SKWIERZYNKA;13.05.2023 04:00;13.05.2023 05:00;22,6427;39,8;-116;92,7178;100;1,2374
;;44_KOS0011A_301L18_O_SKWIERZYNKA;13.05.2023 05:00;13.05.2023 06:00;24,8125;39,9;-116;92,3032;100;1,2763
;;44_KOS0011A_301L18_O_SKWIERZYNKA;13.05.2023 06:00;13.05.2023 07:00;20,8358;40,1;-116;90,3384;100;1,268
;;44_KOS0011A_301L18_O_SKWIERZYNKA;13.05.2023 07:00;13.05.2023 08:00;13,7844;40,5;-116;87,1017;100;1,2424
;;44_KOS0011A_301L18_O_SKWIERZYNKA;13.05.2023 08:00;13.05.2023 09:00;14,2797;43;-116;89,522;100;1,2932
;;44_KOS0011A_301L18_O_SKWIERZYNKA;13.05.2023 09:00;13.05.2023 10:00;14,6817;43;-116;80,5394;100;1,3192
;;44_KOS0011A_301L18_O_SKWIERZYNKA;13.05.2023 10:00;13.05.2023 11:00;15,4986;42,4;-116;85,8498;100;1,2768
;;44_KOS0011A_301L18_O_SKWIERZYNKA;13.05.2023 11:00;13.05.2023 12:00;17,2556;42,1;-116;84,7819;100;1,239
;;44_KOS0011A_301L18_O_SKWIERZYNKA;13.05.2023 12:00;13.05.2023 13:00;17,8797;42,2;-116;88,4211;100;1,2862
;;44_KOS0011A_301L18_O_SKWIERZYNKA;13.05.2023 13:00;13.05.2023 14:00;16,1944;42,5;-116;89,3799;100;1,2358
;;44_KOS0011A_301L18_O_SKWIERZYNKA;13.05.2023 14:00;13.05.2023 15:00;19,0347;43,1;-116;91,7033;100;1,1401
;;44_KOS0011A_301L18_O_SKWIERZYNKA;13.05.2023 15:00;13.05.2023 16:00;16,9983;42,6;-116;90,9551;100;1,1821
;;44_KOS0011A_301L18_O_SKWIERZYNKA;13.05.2023 16:00;13.05.2023 17:00;17,9994;43,2;-116;87,5735;100;1,2621
;;44_KOS0011A_301L18_O_SKWIERZYNKA;13.05.2023 17:00;13.05.2023 18:00;16,4468;42,5;-116;90,3273;99,9267;1,1812
;;44_KOS0011A_301L18_O_SKWIERZYNKA;13.05.2023 18:00;13.05.2023 19:00;15,2742;43;-116;85,581;100;1,1995
;;44_KOS0011A_301L18_O_SKWIERZYNKA;13.05.2023 19:00;13.05.2023 20:00;14,1664;41,6;-116;86,9053;100;1,2381
;;44_KOS0011A_301L18_O_SKWIERZYNKA;13.05.2023 20:00;13.05.2023 21:00;14,2686;42,3;-115;89,1022;100;1,2892
;;44_KOS0011A_301L18_O_SKWIERZYNKA;13.05.2023 21:00;13.05.2023 22:00;12,7033;43,4;-116;83,68;100;1,255
;;44_KOS0011A_301L18_O_SKWIERZYNKA;13.05.2023 22:00;13.05.2023 23:00;12,6428;41,3;-117;91,3855;100;1,2741
;;44_KOS0011A_301L18_O_SKWIERZYNKA;13.05.2023 23:00;14.05.2023 00:00;8,0547;42,3;-115;85,2137;100;1,1658
;;44_KOS0011A_301L18_O_SKWIERZYNKA;14.05.2023 00:00;14.05.2023 01:00;12,4267;40,5;-117;92,583;100;1,2593
;;44_KOS0011A_301L18_O_SKWIERZYNKA;14.05.2023 01:00;14.05.2023 02:00;11,2473;41,2;-117;93,6412;100;1,2684
;;44_KOS0011A_301L18_O_SKWIERZYNKA;14.05.2023 02:00;14.05.2023 03:00;12,925;40,6;-117;90,0101;100;1,3523
;;44_KOS0011A_301L18_O_SKWIERZYNKA;14.05.2023 03:00;14.05.2023 04:00;18,2572;39,6;-116;93,0819;100;1,2358
;;44_KOS0011A_301L18_O_SKWIERZYNKA;14.05.2023 04:00;14.05.2023 05:00;19,9853;39,3;-115;94,8297;100;1,2262
;;44_KOS0011A_301L18_O_SKWIERZYNKA;14.05.2023 05:00;14.05.2023 06:00;19,3156;39,2;-116;95,1;100;1,2345
;;44_KOS0011A_301L18_O_SKWIERZYNKA;14.05.2023 06:00;14.05.2023 07:00;13,501;39,1;-116;91,1944;100;1,2629
;;44_KOS0011A_301L18_O_SKWIERZYNKA;14.05.2023 07:00;14.05.2023 08:00;11,1425;40,3;-115;91,3021;100;1,2666
;;44_KOS0011A_301L18_O_SKWIERZYNKA;14.05.2023 08:00;14.05.2023 09:00;14,4521;42,4;-116;89,3839;100;1,1963
;;44_KOS0011A_301L18_O_SKWIERZYNKA;14.05.2023 09:00;14.05.2023 10:00;13,6419;42,7;-116;90,5606;100;1,2691
;;44_KOS0011A_301L18_O_SKWIERZYNKA;14.05.2023 10:00;14.05.2023 11:00;13,3157;41;-116;87,2159;100;1,2895
;;44_KOS0011A_301L18_O_SKWIERZYNKA;14.05.2023 11:00;14.05.2023 12:00;16,3237;42,3;-115;86,1976;100;1,2672
;;44_KOS0011A_301L18_O_SKWIERZYNKA;14.05.2023 12:00;14.05.2023 13:00;21,1967;42,1;-115;89,7524;100;1,2203
;;44_KOS0011A_301L18_O_SKWIERZYNKA;14.05.2023 13:00;14.05.2023 14:00;17,7181;42,5;-115;90,0626;100;1,2676
;;44_KOS0011A_301L18_O_SKWIERZYNKA;14.05.2023 14:00;14.05.2023 15:00;20,8616;41,8;-116;93,0008;100;1,1906
;;44_KOS0011A_301L18_O_SKWIERZYNKA;14.05.2023 15:00;14.05.2023 16:00;17,1902;41,8;-116;85,7568;99,9047;1,2299
;;44_KOS0011A_301L18_O_SKWIERZYNKA;14.05.2023 16:00;14.05.2023 17:00;16,3184;41,9;-115;89,4447;100;1,299
;;44_KOS0011A_301L18_O_SKWIERZYNKA;14.05.2023 17:00;14.05.2023 18:00;16,5254;43,5;-115;88,2459;100;1,2246
;;44_KOS0011A_301L18_O_SKWIERZYNKA;14.05.2023 18:00;14.05.2023 19:00;16,3532;43,7;-115;79,7017;100;1,2555
;;44_KOS0011A_301L18_O_SKWIERZYNKA;14.05.2023 19:00;14.05.2023 20:00;18,3131;43,1;-116;84,8837;100;1,2151
;;44_KOS0011A_301L18_O_SKWIERZYNKA;14.05.2023 20:00;14.05.2023 21:00;14,5544;43,4;-115;80,6597;99,7222;1,2737
;;44_KOS0011A_301L18_O_SKWIERZYNKA;14.05.2023 21:00;14.05.2023 22:00;13,1256;43,9;-116;85,245;100;1,2712
;;44_KOS0011A_301L18_O_SKWIERZYNKA;14.05.2023 22:00;14.05.2023 23:00;14,1258;42,2;-116;89,5497;100;1,2766
;;44_KOS0011A_301L18_O_SKWIERZYNKA;14.05.2023 23:00;15.05.2023 00:00;12,1539;40,6;-117;90,7111;100;1,2936
;;44_KOS0011A_301L18_O_SKWIERZYNKA;15.05.2023 00:00;15.05.2023 01:00;11,95;40,2;-117;84,7131;100;1,165
;;44_KOS0011A_301L18_O_SKWIERZYNKA;15.05.2023 01:00;15.05.2023 02:00;16,5544;40,2;-115;94,4296;100;1,1503
;;44_KOS0011A_301L18_O_SKWIERZYNKA;15.05.2023 02:00;15.05.2023 03:00;20,5219;40;-115;87,195;100;1,2255
;;44_KOS0011A_301L18_O_SKWIERZYNKA;15.05.2023 03:00;15.05.2023 04:00;19,5672;39,6;-115;96,3549;100;1,173
;;44_KOS0011A_301L18_O_SKWIERZYNKA;15.05.2023 04:00;15.05.2023 05:00;10,6142;44,9;-115;91,6979;100;1,245
;;44_KOS0011A_301L18_O_SKWIERZYNKA;15.05.2023 05:00;15.05.2023 06:00;9,1786;45,7;-114;90,7362;100;1,3282
;;44_KOS0011A_301L18_O_SKWIERZYNKA;15.05.2023 06:00;15.05.2023 07:00;10,7275;45,6;-116;87,3557;100;1,3698
;;44_KOS0011A_301L18_O_SKWIERZYNKA;15.05.2023 07:00;15.05.2023 08:00;13,2067;45,6;-115;86,0413;100;1,2532
;;44_KOS0011A_301L18_O_SKWIERZYNKA;15.05.2023 08:00;15.05.2023 09:00;14,2124;42,4;-116;87,3029;100;1,1708
;;44_KOS0011A_301L18_O_SKWIERZYNKA;15.05.2023 09:00;15.05.2023 10:00;22,6246;40,4;-116;92,5738;100;1,1697
;;44_KOS0011A_301L18_O_SKWIERZYNKA;15.05.2023 10:00;15.05.2023 11:00;15,7108;42,7;-116;87,7719;100;1,247
;;44_KOS0011A_301L18_O_SKWIERZYNKA;15.05.2023 11:00;15.05.2023 12:00;15,0706;42,2;-116;86,0009;100;1,214
;;44_KOS0011A_301L18_O_SKWIERZYNKA;15.05.2023 12:00;15.05.2023 13:00;13,6253;41;-116;90,4504;100;1,2205
;;44_KOS0011A_301L18_O_SKWIERZYNKA;15.05.2023 13:00;15.05.2023 14:00;13,945;41;-115;86,9992;100;1,2435
;;44_KOS0011A_301L18_O_SKWIERZYNKA;15.05.2023 14:00;15.05.2023 15:00;16,0631;40,7;-116;89,5456;100;1,2802
;;44_KOS0011A_301L18_O_SKWIERZYNKA;15.05.2023 15:00;15.05.2023 16:00;18,5219;41,6;-116;85,1961;99,9197;1,2059
;;44_KOS0011A_301L18_O_SKWIERZYNKA;15.05.2023 16:00;15.05.2023 17:00;16,3069;40,8;-116;87,3971;100;1,2701
;;44_KOS0011A_301L18_O_SKWIERZYNKA;15.05.2023 17:00;15.05.2023 18:00;14,8456;41,1;-116;85,6726;100;1,2745
;;44_KOS0011A_301L18_O_SKWIERZYNKA;15.05.2023 18:00;15.05.2023 19:00;14,4225;41,8;-115;87,6348;100;1,2105
;;44_KOS0011A_301L18_O_SKWIERZYNKA;15.05.2023 19:00;15.05.2023 20:00;14,7105;42,5;-116;82,9665;99,8895;1,2471
;;44_KOS0011A_301L18_O_SKWIERZYNKA;15.05.2023 20:00;15.05.2023 21:00;13,7233;42,7;-116;76,6775;100;1,264
;;44_KOS0011A_301L18_O_SKWIERZYNKA;15.05.2023 21:00;15.05.2023 22:00;15,5884;42,3;-116;86,0822;100;1,3069
;;44_KOS0011A_301L18_O_SKWIERZYNKA;15.05.2023 22:00;15.05.2023 23:00;13,6657;41,5;-116;86,3995;100;1,3035
;;44_KOS0011A_301L18_O_SKWIERZYNKA;15.05.2023 23:00;16.05.2023 00:00;13,8811;40,9;-117;86,8421;100;1,2809
;;44_KOS0011A_301L18_O_SKWIERZYNKA;16.05.2023 00:00;16.05.2023 01:00;11,3039;40,8;-117;84,3318;100;1,2271
;;44_KOS0011A_301L18_O_SKWIERZYNKA;16.05.2023 01:00;16.05.2023 02:00;15,7497;39,4;-117;88,9133;100;1,1275
;;44_KOS0011A_301L18_O_SKWIERZYNKA;16.05.2023 02:00;16.05.2023 03:00;19,8114;39,3;-116;86,9442;100;1,1864
;;44_KOS0011A_301L18_O_SKWIERZYNKA;16.05.2023 03:00;16.05.2023 04:00;18,5674;38,8;-116;90,8975;100;1,1818
;;44_KOS0011A_301L18_O_SKWIERZYNKA;16.05.2023 04:00;16.05.2023 05:00;19,9544;39;-115;90,9339;100;1,1923
;;44_KOS0011A_301L18_O_SKWIERZYNKA;16.05.2023 05:00;16.05.2023 06:00;19,8742;39,5;-114;89,2581;100;1,2243
;;44_KOS0011A_301L18_O_SKWIERZYNKA;16.05.2023 06:00;16.05.2023 07:00;17,7858;39,9;-114;87,4301;100;1,3008
;;44_KOS0011A_301L18_O_SKWIERZYNKA;16.05.2023 07:00;16.05.2023 08:00;15,7978;40,1;-115;91,3445;100;1,2776
;;44_KOS0011A_301L18_O_SKWIERZYNKA;16.05.2023 08:00;16.05.2023 09:00;14,3044;40,8;-117;92,9613;100;1,2915
;;44_KOS0011A_301L18_O_SKWIERZYNKA;16.05.2023 09:00;16.05.2023 10:00;13,1697;39,5;-117;89,6082;100;1,2346
;;44_KOS0011A_301L18_O_SKWIERZYNKA;16.05.2023 10:00;16.05.2023 11:00;12,9975;39,8;-116;84,5494;100;1,2901
;;44_KOS0011A_301L18_O_SKWIERZYNKA;16.05.2023 11:00;16.05.2023 12:00;16,3222;40,3;-115;88,5996;100;1,2427
;;44_KOS0011A_301L18_O_SKWIERZYNKA;16.05.2023 12:00;16.05.2023 13:00;14,581;39,6;-116;84,6518;100;1,2766
;;44_KOS0011A_301L18_O_SKWIERZYNKA;16.05.2023 13:00;16.05.2023 14:00;17,4494;40;-117;89,437;100;1,257
;;44_KOS0011A_301L18_O_SKWIERZYNKA;16.05.2023 14:00;16.05.2023 15:00;16,7358;40,3;-117;83,1718;100;1,1977
;;44_KOS0011A_301L18_O_SKWIERZYNKA;16.05.2023 15:00;16.05.2023 16:00;16,7628;40,9;-116;84,3678;100;1,1965
;;44_KOS0011A_301L18_O_SKWIERZYNKA;16.05.2023 16:00;16.05.2023 17:00;17,4088;41,6;-116;87,6285;100;1,2442
;;44_KOS0011A_301L18_O_SKWIERZYNKA;16.05.2023 17:00;16.05.2023 18:00;17,0914;42,8;-115;91,4664;99,9049;1,2159
;;44_KOS0011A_301L18_O_SKWIERZYNKA;16.05.2023 18:00;16.05.2023 19:00;16,5658;43,6;-116;88,5002;100;1,2425
;;44_KOS0011A_301L18_O_SKWIERZYNKA;16.05.2023 19:00;16.05.2023 20:00;14,8481;42,5;-116;85,1689;100;1,226
;;44_KOS0011A_301L18_O_SKWIERZYNKA;16.05.2023 20:00;16.05.2023 21:00;16,9789;42,4;-116;87,4506;100;1,2222
